Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Coordination Models and Languages","Lecture Notes in Computer Science","","","","10.1007/b135676","Jean-Marie JacquetGian Pietro Picco","2005","http://link.springer.com/book/10.1007/b135676","Book"
"New Trends in Databases and Information Systems","Communications in Computer and Information Science","","","","10.1007/978-3-030-54623-6","Prof. Jérôme DarmontBoris NovikovDr. Robert Wrembel","2020","http://link.springer.com/book/10.1007/978-3-030-54623-6","Book"
"Advances in Knowledge Discovery and Data Mining","Lecture Notes in Computer Science","","","","10.1007/b136725","Tu Bao HoDavid CheungHuan Liu","2005","http://link.springer.com/book/10.1007/b136725","Book"
"Artificial Neural Networks - ICANN 2008","Lecture Notes in Computer Science","","","","10.1007/978-3-540-87559-8","Véra KůrkováRoman NerudaJan Koutník","2008","http://link.springer.com/book/10.1007/978-3-540-87559-8","Book"
"Theory and Applications of Satisfiability Testing","Lecture Notes in Computer Science","","","","10.1007/11527695","Holger H. HoosDavid G. Mitchell","2005","http://link.springer.com/book/10.1007/11527695","Book"
"Inductive Logic Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-662-44923-3","Gerson ZaveruchaVítor Santos CostaAline Paes","2014","http://link.springer.com/book/10.1007/978-3-662-44923-3","Book"
"Combinatorial Image Analysis","Lecture Notes in Computer Science","","","","10.1007/978-3-319-59108-7","Valentin E. BrimkovReneta P. Barneva","2017","http://link.springer.com/book/10.1007/978-3-319-59108-7","Book"
"Pattern Recognition and Computer Vision","Lecture Notes in Computer Science","","","","10.1007/978-3-030-03341-5","Jian-Huang LaiCheng-Lin LiuXilin ChenJie ZhouTieniu TanNanning ZhengHongbin Zha","2018","http://link.springer.com/book/10.1007/978-3-030-03341-5","Book"
"Advances in Robotics","Lecture Notes in Computer Science","","","","10.1007/978-3-642-03983-6","Jong-Hwan KimShuzhi Sam GePrahlad VadakkepatNorbert JesseAbdullah Al ManumSadasivan Puthusserypady KUlrich RückertJoaquin SitteUlf WitkowskiRyohei NakatsuThomas BraunlJacky BaltesJohn AndersonChing-Chang WongIgor VernerDavid Ahlgren","2009","http://link.springer.com/book/10.1007/978-3-642-03983-6","Book"
"Image Analysis and Processing – ICIAP 2013","Lecture Notes in Computer Science","","","","10.1007/978-3-642-41184-7","Alfredo Petrosino","2013","http://link.springer.com/book/10.1007/978-3-642-41184-7","Book"
"Compiler Construction","Lecture Notes in Computer Science","","","","10.1007/3-540-36579-6","Görel Hedin","2003","http://link.springer.com/book/10.1007/3-540-36579-6","Book"
"Analysis and Verification of Multiple-Agent Languages","Lecture Notes in Computer Science","","","","10.1007/3-540-62503-8","Mads Dam","1997","http://link.springer.com/book/10.1007/3-540-62503-8","Book"
"Agent-Mediated Electronic Commerce. Designing Trading Strategies and Mechanisms for Electronic Markets","Lecture Notes in Business Information Processing","","","","10.1007/978-3-642-40864-9","Esther DavidChristopher KiekintveldValentin RobuOnn ShehorySebastian Stein","2013","http://link.springer.com/book/10.1007/978-3-642-40864-9","Book"
"Solving Software Challenges for Exascale","Lecture Notes in Computer Science","","","","10.1007/978-3-319-15976-8","Stefano MarkidisErwin Laure","2015","http://link.springer.com/book/10.1007/978-3-319-15976-8","Book"
"Distributed, Collaborative, and Federated Learning, and Affordable AI and Healthcare for Resource Diverse Global Health","Lecture Notes in Computer Science","","","","10.1007/978-3-031-18523-6","Shadi AlbarqouniSpyridon BakasSophia BanoM. Jorge CardosoBishesh KhanalBennett LandmanXiaoxiao LiChen QinIslem RekikNicola RiekeHolger RothDebdoot SheetDaguang Xu","2022","http://link.springer.com/book/10.1007/978-3-031-18523-6","Book"
"Software Language Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-319-02654-1","Martin ErwigRichard F. PaigeEric Van Wyk","2013","http://link.springer.com/book/10.1007/978-3-319-02654-1","Book"
"GWAI-89 13th German Workshop on Artificial Intelligence","Informatik-Fachberichte","","","","10.1007/978-3-642-75100-4","Dieter Metzing","1989","http://link.springer.com/book/10.1007/978-3-642-75100-4","Book"
"Advances in Computing and Data Sciences","Communications in Computer and Information Science","","","","10.1007/978-981-13-9942-8","Mayank SinghP.K. GuptaProf. Vipin TyagiProf. Jan FlusserTuncer ÖrenRekha Kashyap","2019","http://link.springer.com/book/10.1007/978-981-13-9942-8","Book"
"Frontiers in Software Engineering","Communications in Computer and Information Science","","","","10.1007/978-3-030-93135-3","Prof. Giancarlo SucciProf. Paolo CiancariniArtem Kruglov","2021","http://link.springer.com/book/10.1007/978-3-030-93135-3","Book"
"Human Motion – Understanding, Modeling, Capture and Animation","Lecture Notes in Computer Science","","","","10.1007/978-3-540-75703-0","Ahmed ElgammalBodo RosenhahnReinhard Klette","2007","http://link.springer.com/book/10.1007/978-3-540-75703-0","Book"
"Advances in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-319-44636-3","Oscar LuacesJosé A. GámezEdurne BarrenecheaAlicia TroncosoMikel GalarHéctor QuintiánEmilio Corchado","2016","http://link.springer.com/book/10.1007/978-3-319-44636-3","Book"
"Intelligent Science and Intelligent Data Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-642-31919-8","Yanning ZhangZhi-Hua ZhouChangshui ZhangYing Li","2012","http://link.springer.com/book/10.1007/978-3-642-31919-8","Book"
"Integration of AI and OR Techniques in Constraint Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-319-33954-2","Claude-Guy Quimper","2016","http://link.springer.com/book/10.1007/978-3-319-33954-2","Book"
"Recent Trends in Image Processing and Pattern Recognition","Communications in Computer and Information Science","","","","10.1007/978-981-16-0507-9","Dr. K. C. SantoshBharti Gawali","2021","http://link.springer.com/book/10.1007/978-981-16-0507-9","Book"
"Conceptual Modeling","Lecture Notes in Computer Science","","","","10.1007/978-3-031-17995-2","Jolita RalytéSharma ChakravarthyMukesh MohaniaManfred A. JeusfeldKamalakar Karlapalem","2022","http://link.springer.com/book/10.1007/978-3-031-17995-2","Book"
"Advances in Computer Games","Lecture Notes in Computer Science","","","","10.1007/978-3-642-31866-5","H. Jaap van den HerikAske Plaat","2012","http://link.springer.com/book/10.1007/978-3-642-31866-5","Book"
"Recent Advances in AI Planning","Lecture Notes in Computer Science","","","","10.1007/3-540-63912-8","Sam SteelRachid Alami","1997","http://link.springer.com/book/10.1007/3-540-63912-8","Book"
"Entertainment Computing – ICEC 2007","Lecture Notes in Computer Science","","","","10.1007/978-3-540-74873-1","Lizhuang MaMatthias RauterbergRyohei Nakatsu","2007","http://link.springer.com/book/10.1007/978-3-540-74873-1","Book"
"Advances in Artificial Intelligence - IBERAMIA 2018","Lecture Notes in Computer Science","","","","10.1007/978-3-030-03928-8","Guillermo R. SimariEduardo FerméFlabio Gutiérrez SeguraJosé Antonio Rodríguez Melquiades","2018","http://link.springer.com/book/10.1007/978-3-030-03928-8","Book"
"Artificial Intelligence and Security","Lecture Notes in Computer Science","","","","10.1007/978-3-030-78609-0","Prof. Dr. Xingming SunProf. Xiaorui ZhangZhihua XiaProf. Dr. Elisa Bertino","2021","http://link.springer.com/book/10.1007/978-3-030-78609-0","Book"
"Database and Expert Systems Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-540-74469-6","Roland WagnerNorman RevellGünther Pernul","2007","http://link.springer.com/book/10.1007/978-3-540-74469-6","Book"
"Automated Reasoning with Analytic Tableaux and Related Methods","Lecture Notes in Computer Science","","","","10.1007/10722086","Roy Dyckhoff","2000","http://link.springer.com/book/10.1007/10722086","Book"
"Geo-Spatial Knowledge and Intelligence","Communications in Computer and Information Science","","","","10.1007/978-981-13-0896-3","Hanning YuanJing GengChuanlu LiuFuling BianTisinee Surapunt","2018","http://link.springer.com/book/10.1007/978-981-13-0896-3","Book"
"Cooperative Design, Visualization, and Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-00560-3","Yuhua Luo","2018","http://link.springer.com/book/10.1007/978-3-030-00560-3","Book"
"Coordination, Organizations, Institutions, Norms, and Ethics for Governance of Multi-Agent Systems XIII","Lecture Notes in Computer Science","","","","10.1007/978-3-030-72376-7","Andrea Aler TubellaStephen CranefieldChristopher FrantzFelipe MeneguzziWamberto Vasconcelos","2021","http://link.springer.com/book/10.1007/978-3-030-72376-7","Book"
"Natural Language Processing and Chinese Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-030-32233-5","Jie TangMin-Yen KanDongyan ZhaoSujian LiHongying Zan","2019","http://link.springer.com/book/10.1007/978-3-030-32233-5","Book"
"Mobile Agents","Lecture Notes in Computer Science","","","","10.1007/3-540-36112-X","Niranjan Suri","2002","http://link.springer.com/book/10.1007/3-540-36112-X","Book"
"Analysis of Images, Social Networks and Texts","Lecture Notes in Computer Science","","","","10.1007/978-3-030-37334-4","Wil M. P. van der AalstProf. Vladimir BatageljDmitry I. IgnatovProf. Michael KhachayValentina KuskovaAndrey KutuzovDr. Sergei O. KuznetsovIrina A. LomazovaNatalia LoukachevitchAmedeo NapoliProf. Panos M. PardalosProf. Marcello PelilloAndrey V. SavchenkoElena Tutubalina","2019","http://link.springer.com/book/10.1007/978-3-030-37334-4","Book"
"Computer Performance Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-319-66583-2","Philipp ReineckeAntinisca Di Marco","2017","http://link.springer.com/book/10.1007/978-3-319-66583-2","Book"
"Computer  Information Systems and  Industrial Management","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10539-5","Khalid SaeedJiří Dvorský","2022","http://link.springer.com/book/10.1007/978-3-031-10539-5","Book"
"Medical Image Computing and Computer Assisted Intervention − MICCAI 2017","Lecture Notes in Computer Science","","","","10.1007/978-3-319-66179-7","Maxime DescoteauxLena Maier-HeinAlfred FranzPierre JanninD. Louis CollinsDr. Simon Duchesne","2017","http://link.springer.com/book/10.1007/978-3-319-66179-7","Book"
"Artificial Intelligence","Communications in Computer and Information Science","","","","10.1007/978-3-319-76892-2","Prof. Dr. Bart VerheijMarco Wiering","2018","http://link.springer.com/book/10.1007/978-3-319-76892-2","Book"
"Biometric Recognition","Lecture Notes in Computer Science","","","","10.1007/978-3-030-31456-9","Zhenan SunRan HeJianjiang FengShiguang ShanZhenhua Guo","2019","http://link.springer.com/book/10.1007/978-3-030-31456-9","Book"
"Intelligent Computer Mathematics","Lecture Notes in Computer Science","","","","10.1007/978-3-319-20615-8","Manfred KerberJacques CaretteCezary KaliszykFlorian RabeVolker Sorge","2015","http://link.springer.com/book/10.1007/978-3-319-20615-8","Book"
"Engineering Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-45343-4","Massimo CossentinoAmal El Fallah SeghrouchniMichael Winikoff","2013","http://link.springer.com/book/10.1007/978-3-642-45343-4","Book"
"Applications of Evolutionary Computing","Lecture Notes in Computer Science","","","","10.1007/b96500","Günther R. RaidlStefano CagnoniJürgen BrankeDavid Wolfe CorneRolf DrechslerYaochu JinColin G. JohnsonPenousal MachadoElena MarchioriFranz RothlaufGeorge D. SmithGiovanni Squillero","2004","http://link.springer.com/book/10.1007/b96500","Book"
"Multilingual Information Access in South Asian Languages","Lecture Notes in Computer Science","","","","10.1007/978-3-642-40087-2","Prasenjit MajumderMandar MitraPushpak BhattacharyyaL. Venkata SubramaniamDanish ContractorPaolo Rosso","2013","http://link.springer.com/book/10.1007/978-3-642-40087-2","Book"
"Foundations of Software Science and Computational Structures","Lecture Notes in Computer Science","","","","10.1007/978-3-642-28729-9","Lars Birkedal","2012","http://link.springer.com/book/10.1007/978-3-642-28729-9","Book"
"Spatial Information Theory","Lecture Notes in Computer Science","","","","10.1007/11556114","Anthony G. CohnDavid M. Mark","2005","http://link.springer.com/book/10.1007/11556114","Book"
"Computational Processing of the Portuguese Language","Lecture Notes in Computer Science","","","","10.1007/978-3-319-99722-3","Dr. Aline VillavicencioViviane MoreiraAlberto AbadHelena CaseliProf. Dr. Pablo GamalloProf. Dr. Carlos RamischHugo Gonçalo OliveiraGustavo Henrique Paetzold","2018","http://link.springer.com/book/10.1007/978-3-319-99722-3","Book"
"AI and Cognitive Science ’91","Workshops in Computing","","","","10.1007/978-1-4471-3562-3","Humphrey Sorensen BE, MSc, MS","1993","http://link.springer.com/book/10.1007/978-1-4471-3562-3","Book"
"Mustererkennung 1986","Informatik-Fachberichte","","","","10.1007/978-3-642-71387-3","Georg Hartmann","1986","http://link.springer.com/book/10.1007/978-3-642-71387-3","Book"
"Cognitive Vision","Lecture Notes in Computer Science","","","","10.1007/978-3-540-92781-5","Barbara CaputoMarkus Vincze","2008","http://link.springer.com/book/10.1007/978-3-540-92781-5","Book"
"Medical Image Computing and Computer-Assisted Intervention – MICCAI 2009","Lecture Notes in Computer Science","","","","10.1007/978-3-642-04268-3","Guang-Zhong YangDavid HawkesDaniel RueckertAlison NobleChris Taylor","2009","http://link.springer.com/book/10.1007/978-3-642-04268-3","Book"
"Formal Methods for Open Object-Based Distributed Systems IV","IFIP Advances in Information and Communication Technology","","","","10.1007/978-0-387-35520-7","Scott F. SmithCarolyn L. Talcott","2000","http://link.springer.com/book/10.1007/978-0-387-35520-7","Book"
"Computational Forensics","Lecture Notes in Computer Science","","","","10.1007/978-3-642-19376-7","Hiroshi SakoKatrin Y. FrankeShuji Saitoh","2011","http://link.springer.com/book/10.1007/978-3-642-19376-7","Book"
"Natural Language and Logic","Lecture Notes in Computer Science","","","","10.1007/3-540-53082-7","Rudi Studer","1990","http://link.springer.com/book/10.1007/3-540-53082-7","Book"
"Multiagent System Technologies","Lecture Notes in Computer Science","","","","10.1007/978-3-642-40776-5","Matthias KluschMatthias ThimmMarcin Paprzycki","2013","http://link.springer.com/book/10.1007/978-3-642-40776-5","Book"
"Interactive Multimedia Learning Environments","NATO ASI Series","","","","10.1007/978-3-642-77705-9","Max Giardina","1992","http://link.springer.com/book/10.1007/978-3-642-77705-9","Book"
"Web Information Systems Engineering – WISE 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-90888-1","Wenjie ZhangLei ZouProf. Dr. Zakaria MaamarDr. Lu Chen","2021","http://link.springer.com/book/10.1007/978-3-030-90888-1","Book"
"High Performance Computing","Communications in Computer and Information Science","","","","10.1007/978-3-319-57972-6","Carlos Jaime Barrios HernándezIsidoro GitlerJaime Klapp","2017","http://link.springer.com/book/10.1007/978-3-319-57972-6","Book"
