Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"RoboCup 2003: Robot Soccer World Cup VII","Lecture Notes in Computer Science","","","","10.1007/b98623","Daniel PolaniBrett BrowningAndrea BonariniKazuo Yoshida","2004","http://link.springer.com/book/10.1007/b98623","Book"
"Frontiers in Algorithmics","Lecture Notes in Computer Science","","","","10.1007/978-3-642-14553-7","Der-Tsai LeeDanny Z. ChenShi Ying","2010","http://link.springer.com/book/10.1007/978-3-642-14553-7","Book"
"Software Architecture","Communications in Computer and Information Science","","","","10.1007/978-3-030-59155-7","Henry MucciniParis AvgeriouDr. Barbora BuhnovaJavier CamaraMauro CaporuscioMirco FranzagoAnne KoziolekDr. Patrizia ScandurraCatia TrubianiDanny WeynsUwe Zdun","2020","http://link.springer.com/book/10.1007/978-3-030-59155-7","Book"
"Rewriting Logic and Its Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-319-12904-4","Santiago Escobar","2014","http://link.springer.com/book/10.1007/978-3-319-12904-4","Book"
"Architecture of Computing Systems – ARCS 2009","Lecture Notes in Computer Science","","","","10.1007/978-3-642-00454-4","Mladen BerekovicChristian Müller-SchloerChristian HochbergerStephan Wong","2009","http://link.springer.com/book/10.1007/978-3-642-00454-4","Book"
"CONCURRENCY 88","Lecture Notes in Computer Science","","","","10.1007/3-540-50403-6","Frederich H. Vogt","1988","http://link.springer.com/book/10.1007/3-540-50403-6","Book"
"Software Engineering for Resilient Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-23129-7","Alessandro FantechiPatrizio Pelliccione","2015","http://link.springer.com/book/10.1007/978-3-319-23129-7","Book"
"Distributed Computing – IWDC 2005","Lecture Notes in Computer Science","","","","10.1007/11603771","Ajit PalAjay D. KshemkalyaniRajeev KumarArobinda Gupta","2005","http://link.springer.com/book/10.1007/11603771","Book"
"Formal Techniques for Distributed Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-02138-1","David LeeAntónia LopesArnd Poetzsch-Heffter","2009","http://link.springer.com/book/10.1007/978-3-642-02138-1","Book"
"Boosting Collaborative Networks 4.0","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-62412-5","Prof. Dr. Luis M. Camarinha-MatosProf. Dr. Hamideh AfsarmaneshDr. Angel Ortiz","2020","http://link.springer.com/book/10.1007/978-3-030-62412-5","Book"
"Static Analysis","Lecture Notes in Computer Science","","","","10.1007/978-3-030-88806-0","Cezara DrăgoiSuvam MukherjeeDr. Kedar Namjoshi","2021","http://link.springer.com/book/10.1007/978-3-030-88806-0","Book"
"Intelligent Robotics and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-031-13844-7","Honghai LiuZhouping YinProf. Lianqing LiuLi JiangProf. Guoying GuXinyu WuWeihong Ren","2022","http://link.springer.com/book/10.1007/978-3-031-13844-7","Book"
"Learning Software Organizations","Lecture Notes in Computer Science","","","","10.1007/BFb0101406","Günther RuheFrank Bomarius","2000","http://link.springer.com/book/10.1007/BFb0101406","Book"
"Computer Safety, Reliability, and Security","Lecture Notes in Computer Science","","","","10.1007/978-3-319-45480-1","Amund SkavhaugJérémie GuiochetErwin SchoitschFriedemann Bitsch","2016","http://link.springer.com/book/10.1007/978-3-319-45480-1","Book"
"Software Engineering Education","Lecture Notes in Computer Science","","","","10.1007/3-540-58951-1","Rosalind L. Ibrahim","1995","http://link.springer.com/book/10.1007/3-540-58951-1","Book"
"Directions in Safety-Critical Systems","","","","","10.1007/978-1-4471-2037-7","Felix RedmillTom Anderson","1993","http://link.springer.com/book/10.1007/978-1-4471-2037-7","Book"
"Knowledge Discovery, Knowlege Engineering and Knowledge Management","Communications in Computer and Information Science","","","","10.1007/978-3-642-19032-2","Ana FredJan L. G. DietzKecheng LiuJoaquim Filipe","2011","http://link.springer.com/book/10.1007/978-3-642-19032-2","Book"
"Structured Object-Oriented Formal Language and Method","Lecture Notes in Computer Science","","","","10.1007/978-3-319-04915-1","Shaoying LiuZhenhua Duan","2014","http://link.springer.com/book/10.1007/978-3-319-04915-1","Book"
"Human-Computer Interaction – INTERACT 2011","Lecture Notes in Computer Science","","","","10.1007/978-3-642-23765-2","Pedro CamposNicholas GrahamJoaquim JorgeNuno NunesPhilippe PalanqueMarco Winckler","2011","http://link.springer.com/book/10.1007/978-3-642-23765-2","Book"
"Theory and Formal Methods 1993","Workshops in Computing","","","","10.1007/978-1-4471-3503-6","Geoffrey Burn BSc (Hons), PhD, DICSimon Gay BA (Hons), DipCompSciMark Ryan MA, PhD","1993","http://link.springer.com/book/10.1007/978-1-4471-3503-6","Book"
"Coordination Models and Languages","Lecture Notes in Computer Science","","","","10.1007/11767954","Paolo CiancariniHerbert Wiklicky","2006","http://link.springer.com/book/10.1007/11767954","Book"
"SDL 2003: System Design","Lecture Notes in Computer Science","","","","10.1007/3-540-45075-0","Rick ReedJeanne Reed","2003","http://link.springer.com/book/10.1007/3-540-45075-0","Book"
"Adaptive and Natural Computing Algorithms","Lecture Notes in Computer Science","","","","10.1007/978-3-540-71629-7","Bartlomiej BeliczynskiAndrzej DzielinskiMarcin IwanowskiBernardete Ribeiro","2007","http://link.springer.com/book/10.1007/978-3-540-71629-7","Book"
"Theorem Proving in Higher Order Logics","Lecture Notes in Computer Science","","","","10.1007/3-540-44755-5","Richard J. BoultonPaul B. Jackson","2001","http://link.springer.com/book/10.1007/3-540-44755-5","Book"
"Computer Aided Verification","Lecture Notes in Computer Science","","","","10.1007/978-3-030-53291-8","Dr. Shuvendu K. LahiriProf. Chao Wang","2020","http://link.springer.com/book/10.1007/978-3-030-53291-8","Book"
"Theory and Practice of Model Transformations","Lecture Notes in Computer Science","","","","10.1007/978-3-642-13688-7","Laurence TrattMartin Gogolla","2010","http://link.springer.com/book/10.1007/978-3-642-13688-7","Book"
"Abstract State Machines 2004. Advances in Theory and Practice","Lecture Notes in Computer Science","","","","10.1007/b98118","Wolf ZimmermannBernhard Thalheim","2004","http://link.springer.com/book/10.1007/b98118","Book"
"Advances in Computing Science – ASIAN 2003. Progamming Languages and Distributed Computation Programming Languages and Distributed Computation","Lecture Notes in Computer Science","","","","10.1007/b94667","Vijay A. Saraswat","2003","http://link.springer.com/book/10.1007/b94667","Book"
"Leveraging Applications of Formal Methods, Verification, and Validation","Communications in Computer and Information Science","","","","10.1007/978-3-642-34781-8","Reiner HähnleJens KnoopTiziana MargariaDietmar SchreinerBernhard Steffen","2012","http://link.springer.com/book/10.1007/978-3-642-34781-8","Book"
"Models in Software Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-642-21210-9","Juergen DingelArnor Solberg","2011","http://link.springer.com/book/10.1007/978-3-642-21210-9","Book"
"Static Analysis","Lecture Notes in Computer Science","","","","10.1007/978-3-662-48288-9","Sandrine BlazyThomas Jensen","2015","http://link.springer.com/book/10.1007/978-3-662-48288-9","Book"
"Formal Methods and Software Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-642-10373-5","Karin BreitmanAna Cavalcanti","2009","http://link.springer.com/book/10.1007/978-3-642-10373-5","Book"
"Analytical and Stochastic Modeling Techniques and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-642-02205-0","Khalid Al-BegainDieter FiemsGábor Horváth","2009","http://link.springer.com/book/10.1007/978-3-642-02205-0","Book"
"Computer-Human Interaction. Cognitive Effects of Spatial Interaction, Learning, and Ability","Lecture Notes in Computer Science","","","","10.1007/978-3-319-16940-8","Theodor WyeldPaul CalderHaifeng Shen","2015","http://link.springer.com/book/10.1007/978-3-319-16940-8","Book"
"Formal Methods and Software Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-319-11737-9","Stephan MerzJun Pang","2014","http://link.springer.com/book/10.1007/978-3-319-11737-9","Book"
"Human-Computer Interaction – INTERACT 2015","Lecture Notes in Computer Science","","","","10.1007/978-3-319-22668-2","Julio AbascalSimone BarbosaMirko FetterTom GrossPhilippe PalanqueMarco Winckler","2015","http://link.springer.com/book/10.1007/978-3-319-22668-2","Book"
"Systems Aspects in Organic and Pervasive Computing - ARCS 2005","Lecture Notes in Computer Science","","","","10.1007/b106632","Michael BeiglPaul Lukowicz","2005","http://link.springer.com/book/10.1007/b106632","Book"
"Scalable Uncertainty Management","Lecture Notes in Computer Science","","","","10.1007/978-3-642-04388-8","Lluís GodoAndrea Pugliese","2009","http://link.springer.com/book/10.1007/978-3-642-04388-8","Book"
"Certified Programs and Proofs","Lecture Notes in Computer Science","","","","10.1007/978-3-642-25379-9","Jean-Pierre JouannaudZhong Shao","2011","http://link.springer.com/book/10.1007/978-3-642-25379-9","Book"
"Web Reasoning and Rule Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-33203-6","Markus KrötzschUmberto Straccia","2012","http://link.springer.com/book/10.1007/978-3-642-33203-6","Book"
"Systems, Software and Services Process Improvement","Communications in Computer and Information Science","","","","10.1007/978-3-030-56441-4","Murat YilmazProf. Dr. Jörg NiemannPaul ClarkeDr. Richard Messnarz","2020","http://link.springer.com/book/10.1007/978-3-030-56441-4","Book"
"Issues in Software Engineering Education","","","","","10.1007/978-1-4613-9614-7","Richard FairleyPeter Freeman","1989","http://link.springer.com/book/10.1007/978-1-4613-9614-7","Book"
"Algorithms and Architectures for Parallel Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-642-13119-6","Ching-Hsien HsuLaurence T. YangJong Hyuk ParkSang-Soo Yeo","2010","http://link.springer.com/book/10.1007/978-3-642-13119-6","Book"
"Principles of Distributed Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-03850-6","Roberto BaldoniNicolas NisseMaarten van Steen","2013","http://link.springer.com/book/10.1007/978-3-319-03850-6","Book"
"Machine Learning and Knowledge Extraction","Lecture Notes in Computer Science","","","","10.1007/978-3-031-14463-9","Andreas HolzingerPeter KiesebergA Min TjoaEdgar Weippl","2022","http://link.springer.com/book/10.1007/978-3-031-14463-9","Book"
"Foundations of Software Science and Computation Structures","Lecture Notes in Computer Science","","","","10.1007/978-3-642-54830-7","Anca Muscholl","2014","http://link.springer.com/book/10.1007/978-3-642-54830-7","Book"
"Reversible Computation","Lecture Notes in Computer Science","","","","10.1007/978-3-319-08494-7","Shigeru YamashitaShin-ichi Minato","2014","http://link.springer.com/book/10.1007/978-3-319-08494-7","Book"
"Mobile Networks and Management","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-642-30422-4","Kostas PentikousisRui AguiarSusana SargentoRamón Agüero","2012","http://link.springer.com/book/10.1007/978-3-642-30422-4","Book"
"Programmiersprachen und Programmentwicklung","Informatik-Fachberichte","","","","10.1007/978-3-642-67600-0","Prof. Dr. Hans-Jürgen Hoffmann","1980","http://link.springer.com/book/10.1007/978-3-642-67600-0","Book"
"Numerical Software with Result Verification","Lecture Notes in Computer Science","","","","10.1007/b96498","René AltAndreas FrommerR. Baker KearfottWolfram Luther","2004","http://link.springer.com/book/10.1007/b96498","Book"
"Teaching Formal Methods","Lecture Notes in Computer Science","","","","10.1007/978-3-642-04912-5","Jeremy GibbonsJosé Nuno Oliveira","2009","http://link.springer.com/book/10.1007/978-3-642-04912-5","Book"
"Metainformatics","Lecture Notes in Computer Science","","","","10.1007/b138822","Uffe Kock Wiil","2005","http://link.springer.com/book/10.1007/b138822","Book"
"Formal Methods and Software Engineering","Lecture Notes in Computer Science","","","","10.1007/11901433","Zhiming LiuJifeng He","2006","http://link.springer.com/book/10.1007/11901433","Book"
"On the Move to Meaningful Internet Systems: OTM 2016 Conferences","Lecture Notes in Computer Science","","","","10.1007/978-3-319-48472-3","Christophe DebruyneHervé PanettoRobert MeersmanTharam Dilloneva KühnDeclan O'SullivanClaudio Agostino Ardagna","2016","http://link.springer.com/book/10.1007/978-3-319-48472-3","Book"
"Open Source Systems: Integrating Communities","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-319-39225-7","Kevin CrowstonImed HammoudaBjörn LundellGregorio RoblesJonas GamalielssonJuho Lindman","2016","http://link.springer.com/book/10.1007/978-3-319-39225-7","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-10672-9","Zhenjiang Hu","2009","http://link.springer.com/book/10.1007/978-3-642-10672-9","Book"
"Formal Methods for Components and Objects","Lecture Notes in Computer Science","","","","10.1007/b100112","Frank S. de BoerMarcello M. BonsangueSusanne GrafWillem-Paul de Roever","2004","http://link.springer.com/book/10.1007/b100112","Book"
"Multimodal Human-Computer Communication","Lecture Notes in Computer Science","","","","10.1007/BFb0052309","Harry BuntRobbert-Jan BeunTijn Borghuis","1998","http://link.springer.com/book/10.1007/BFb0052309","Book"
"Object-Oriented Technology. ECOOP 2008 Workshop Reader","Lecture Notes in Computer Science","","","","10.1007/978-3-642-02047-6","Patrick Eugster","2009","http://link.springer.com/book/10.1007/978-3-642-02047-6","Book"
"Formal Concept Analysis","Lecture Notes in Computer Science","","","","10.1007/978-3-319-19545-2","Jaume BaixeriesChristian SacareaManuel Ojeda-Aciego","2015","http://link.springer.com/book/10.1007/978-3-319-19545-2","Book"
"Advanced Information Systems Engineering Workshops","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-19243-7","Anne PerssonJanis Stirna","2015","http://link.springer.com/book/10.1007/978-3-319-19243-7","Book"
"Early Aspects: Current Challenges and Future Directions","Lecture Notes in Computer Science","","","","10.1007/978-3-540-76811-1","Ana MoreiraJohn Grundy","2007","http://link.springer.com/book/10.1007/978-3-540-76811-1","Book"
"Computer-Aided Architectural Design. 'Hello, Culture'","Communications in Computer and Information Science","","","","10.1007/978-981-13-8410-3","Assoc. Prof. Ji-Hyun Lee","2019","http://link.springer.com/book/10.1007/978-981-13-8410-3","Book"
"ICT Education","Communications in Computer and Information Science","","","","10.1007/978-3-030-05813-5","Salah KabandaHussein SulemanDr. Stefan Gruner","2019","http://link.springer.com/book/10.1007/978-3-030-05813-5","Book"
